ButtonBarFirstButtonSkin|spark.skins.mobile|Button skin for the first Button in a ButtonBar.
ButtonBarFirstButtonSkin|spark.skins.spark|The default skin class for the first button in a Spark ButtonBar component.
ButtonBarFirstButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark ButtonBarFirstButton component.
ButtonBarHorizontalLayout|spark.components.supportClasses|The ButtonBarHorizontalLayout class is a layout specifically designed for the Spark ButtonBar skins.
ButtonBarLastButtonSkin|mx.skins.spark|The Spark skin class for the last button in the MX ButtonBar component.
ButtonBarLastButtonSkin|mx.skins.wireframe|The wireframe skin class for the last button in the MX ButtonBar component.
ButtonBarLastButtonSkin|spark.skins.mobile|Button skin for the last Button in a ButtonBar.
ButtonBarLastButtonSkin|spark.skins.spark|The default skin class for the last button in a Spark ButtonBar component.
ButtonBarLastButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark ButtonBarLastButton component.
ButtonBarMiddleButtonSkin|mx.skins.spark|The Spark skin class for the middle buttons in the MX ButtonBar component.
ButtonBarMiddleButtonSkin|mx.skins.wireframe|The wireframe skin class for the middle buttons in the MX ButtonBar component.
ButtonBarMiddleButtonSkin|spark.skins.mobile|Button skin for middle Buttons in a ButtonBar.
ButtonBarMiddleButtonSkin|spark.skins.spark|The default skin class for the middle buttons in a Spark ButtonBar component.
ButtonBarMiddleButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark ButtonBarMiddleButton component.
ButtonBarSkin|spark.skins.mobile|The default skin class for the Spark ButtonBar component.
ButtonBarSkin|spark.skins.spark|The default skin class for the Spark ButtonBar component.
ButtonBarSkin|spark.skins.wireframe|The default wireframe skin class for the Spark ButtonBar component.
ButtonBase|spark.components.supportClasses|The ButtonBase class is the base class for the all Spark button components.
ButtonBaseAccImpl|spark.accessibility|ButtonBaseAccImpl is the accessibility implementation class for spark.components.supportClasses.ButtonBase.
ButtonLabelPlacement|fl.controls|The ButtonLabelPlacement class defines constants for the values of the labelPlacement property of a Button, CheckBox, or RadioButton component.
ButtonLabelPlacement|mx.controls|The ButtonLabelPlacement class defines the constants for the allowed values of the labelPlacement property of a Button, CheckBox, LinkButton, or RadioButton control.
ButtonSkin|mx.skins.halo|The skin for all the states of a Button.
ButtonSkin|mx.skins.spark|The Spark skin class for the MX Button component.
ButtonSkin|mx.skins.wireframe|The wireframe skin class for the MX Button component.
ButtonSkin|spark.skins.mobile|ActionScript-based skin for Button controls in mobile applications.
ButtonSkin|spark.skins.spark|The default skin class for the Spark Button component.
ButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark Button component.
ButtonSkinBase|spark.skins.mobile.supportClasses|ActionScript-based skin for mobile applications.
ByteArray|flash.utils|The ByteArray class provides methods and properties to optimize reading, writing, and working with binary data.
ByteArrayAsset|mx.core|ByteArrayAsset is a subclass of the flash.utils.ByteArray class which represents an arbitrary sequence of byte data that you embed in a Flex application.
CalendarLayoutChangeEvent|mx.events|The CalendarLayoutChangeEvent class represents the event object passed to the event listener for the change event for the DateChooser and DateField controls.
CallAction|spark.effects|The CallAction effect calls the function specified by functionName property on the target object with optional arguments specified by the args property.
CallActionInstance|spark.effects.supportClasses|The CallActionInstance class implements the instance class for the CallAction effect.
Callout|spark.components|The Callout container is a SkinnablePopUpContainer that functions as a pop-up with additional owner-relative positioning options similar to PopUpAnchor.
CalloutActionBarSkin|spark.skins.mobile|Additional skin class for the Spark ActionBar component for use with a ViewNavigator inside a Callout component.
CalloutArrow|spark.skins.mobile.supportClasses|The arrow skin part for CalloutSkin.
CalloutButton|spark.components|The CalloutButton control is a drop down component that defines a button to open and close a Callout container.
CalloutPosition|spark.components|The CalloutPosition calss defines the enumeration of horizontal and vertical positions of the Callout component relative to the owner.
CalloutSkin|spark.skins.mobile|The default skin class for the Spark Callout component in mobile applications.
CalloutViewNavigatorSkin|spark.skins.mobile|The ActionScript-based skin for view navigators inside a callout.
CallResponder|mx.rpc|This component helps you manage the results for asynchronous calls made from RPC based services, typically from MXML components.
Camera|flash.media|Use the Camera class to capture video from the client system or device camera.
CameraPosition|flash.media|The CameraPosition class defines constants for the position property of the Camera class.
CameraRoll|flash.media|The CameraRoll class allows you to access image data in the system media library or "camera roll." AIR profile support: This feature is supported on mobile devices, but it is not supported on desktop operating systems or AIR for TV devices.
CameraRollBrowseOptions|flash.media|The CameraRollBrowseOptions class defines the initialization options that may be used when using the Camera Roll API to launch the Image Picker.
CameraUI|flash.media|The CameraUI class allows you to capture a still image or video using the default camera application on a device.
CandlestickChart|mx.charts|The CandlestickChart control represents financial data as a series of candlesticks representing the high, low, opening, and closing values of a data series.
CandlestickItemRenderer|mx.charts.renderers|The default itemRenderer for a CandlestickSeries object.
CandlestickSeries|mx.charts.series|Represents financial data as a series of candlesticks representing the high, low, opening, and closing values of a data series.
Canvas|mx.containers|A Halo Canvas layout container defines a rectangular region in which you place child containers and controls.
CanvasAutomationImpl|mx.automation.delegates.containers|Defines the methods and properties required to perform instrumentation for the Canvas class.
Capabilities|flash.system|The Capabilities class provides properties that describe the system and runtime that are hosting the application.
CapsStyle|flash.display|The CapsStyle class is an enumeration of constant values that specify the caps style to use in drawing lines.
